movieId,title,genres,tmdbId
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,27205
79293,Salt (2010),Action|Thriller,27576
80463,"Social Network, The (2010)",Drama,37799
80489,"Town, The (2010)",Crime|Drama|Thriller,23168
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,42188
81591,Black Swan (2010),Drama|Thriller,44214
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,12444
81932,"Fighter, The (2010)",Drama,45317
82459,True Grit (2010),Western,44264
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,50348
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,45612
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,12445
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,64690
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,61791
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,49026
92259,Intouchables (2011),Comedy|Drama,77338
93510,21 Jump Street (2012),Action|Comedy|Crime,64688
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,22970
95167,Brave (2012),Action|Adventure|Animation|Children,62177
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,1930
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,37724
96501,Little White Lies (Les petits mouchoirs) (2010),Comedy|Drama,48034
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,97630
99114,Django Unchained (2012),Action|Drama|Western,68718
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,75612
106100,Dallas Buyers Club (2013),Drama,152532
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,106646
106920,Her (2013),Drama|Romance|Sci-Fi,152601
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,137106
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,97020
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,120467
109487,Interstellar (2014),Sci-Fi|IMAX,157336
110110,Starred Up (2013),Drama,209276
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,137113
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,82702
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,194662
112552,Whiplash (2014),Drama,244786
112556,Gone Girl (2014),Drama|Thriller,210577
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,118340
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,98566
115149,John Wick (2014),Action|Thriller,245891
115210,Fury (2014),Action|Drama|War,228150
115569,Nightcrawler (2014),Crime|Drama|Thriller,242582
115617,Big Hero 6 (2014),Action|Animation|Comedy,177572
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,264660
116797,The Imitation Game (2014),Drama|Thriller|War,205596
118900,Wild (2014),Drama,228970
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,87101
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,293660
122914,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi,299534
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,283995
134130,The Martian (2015),Adventure|Drama|Sci-Fi,286217
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,150540
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,188927
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,203801
138210,13 Hours (2016),Drama,300671
139855,Anomalisa (2015),Animation|Comedy|Fantasy,291270
142488,Spotlight (2015),Thriller,314365
143385,Bridge of Spies (2015),Drama|Thriller,296098
148626,"Big Short, The (2015)",Drama,318846
155288,Eye in the Sky (2016),Drama|Thriller|War,333352
155509,Mr. Right (2016),Action|Comedy|Romance,333385
157699,Snowden (2016),Drama|Thriller,302401
158238,The Nice Guys (2016),Crime|Mystery|Thriller,290250
159415,Swiss Army Man (2016),Comedy|Drama|Romance,347031
160980,Sully (2016),Drama,363676
163134,Your Name. (2016),Animation|Drama|Fantasy|Romance,372058
163645,Hacksaw Ridge (2016),Drama|War,324786
164179,Arrival (2016),Sci-Fi,329865
164909,La La Land (2016),Comedy|Drama|Romance,313369
167544,Patriots Day (2016),Drama|Thriller,388399
168252,Logan (2017),Action|Sci-Fi,263115
168492,Call Me by Your Name (2017),Drama|Romance,398818
175303,It (2017),Horror,346364
176751,American Made (2017),Crime|Thriller,337170
177615,Lady Bird (2017),Comedy,391713
177763,Murder on the Orient Express (2017),Crime|Drama|Mystery,392044
182823,Bright (2017),Action|Crime|Fantasy,400106
183837,The Favourite,Drama,375262
183897,Isle of Dogs (2018),Animation|Comedy,399174
185029,A Quiet Place (2018),Drama|Horror|Thriller,447332
187541,Incredibles 2 (2018),Action|Adventure|Animation|Children,260513
187593,Deadpool 2 (2018),Action|Comedy|Sci-Fi,383498
188773,Shoplifters (2018),Drama,505192
189713,BlacKkKlansman (2018),Comedy|Crime|Drama,487558
191489,Peppermint (2018),Action|Crime|Thriller,458594
192385,A Star Is Born (2018),Drama|Romance,332562
192803,Bohemian Rhapsody (2018),Drama,424694
193065,Roma (2018),Drama,426426
194448,Green Book (2018),Comedy|Drama,490132
196417,How to Train Your Dragon: The Hidden World (2019),Adventure|Animation|Children,166428
197691,FYRE: The Greatest Party That Never Happened (2019),Documentary,567860
197889,Close (2019),Action|Thriller,460321
200042,The Mustang (2019),Drama,500860
200838,Pokémon: Detective Pikachu (2019),Action|Children|Crime|Fantasy|Mystery,447404
201340,The Lighthouse (2019),Drama|Fantasy|Horror,503919
201646,Midsommar (2019),Drama|Horror|Mystery,530385
202439,Parasite (2019),Comedy|Drama,496243
205156,Jojo Rabbit (2019),Comedy|War,515001
205297,Gemini Man (2019),Action|Drama|Sci-Fi|Thriller,453405
207313,Knives Out (2019),Comedy|Crime|Drama|Mystery|Thriller,546554
207830,Terminator: Dark Fate (2019),Action|Sci-Fi,290859
209595,Waiting for the Barbarians (2019),Drama,505707
210271,6 Underground (2019),Action|Adventure|Thriller,509967
210861,The Gentlemen (2020),Action|Crime,522627
212373,I'm Thinking of Ending Things,Drama|Horror|Thriller,500840
213914,Greyhound (2020),War,516486
218867,Ava,Action|Crime|Drama|Mystery|Thriller,539885
219444,The Outpost (2020),Action|Drama|War,531876
235509,Outside the Wire (2021),Action|Sci-Fi|Thriller,775996
247150,Stowaway (2021),Drama|Sci-Fi,559581
250010,Bo Burnham: Inside (2021),Comedy,823754
268642,The Batman (2022),Action|Crime|Drama,414906
270698,Everything Everywhere All at Once (2022),Action|Comedy|Sci-Fi,545611
272417,RRR (2022),Action|Drama|War,579974
278420,Weird: The Al Yankovic Story (2022),Comedy|Drama,928344
278446,The Banshees of Inisherin (2022),Comedy|Drama,674324
279412,Enola Holmes 2 (2022),Adventure|Crime|Mystery,829280
280236,Spirited (2022),Comedy,632856
280868,Guillermo del Toro's Pinocchio (2022),Animation|Children|Drama|Fantasy,555604
